,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
217,2005-09-21T00:00:00,14.2,12.8,91.35,0.0,0.0,,0.0,0.0,7.8,201.0,1023.4,47.0,,,
218,2005-09-21T01:00:00,13.5,12.6,94.08,0.0,0.0,,0.0,0.0,7.7,204.0,1023.0,32.9,,,
219,2005-09-21T02:00:00,13.3,12.5,94.91,0.0,0.0,,0.0,0.0,5.7,209.0,1023.0,28.4,,,
220,2005-09-21T03:00:00,12.8,12.1,95.59,0.0,0.0,,0.0,0.0,7.4,223.0,1023.0,53.9,,,
221,2005-09-21T04:00:00,12.8,12.3,96.42,0.0,0.0,,0.0,0.0,6.1,231.0,1022.7,69.7,,,
222,2005-09-21T05:00:00,12.4,11.9,96.84,0.0,0.0,,0.0,0.0,6.4,265.0,1022.7,58.7,,,
223,2005-09-21T06:00:00,12.7,12.4,98.41,0.0,0.0,,0.0,0.0,6.7,210.0,1022.7,25.6,,,
224,2005-09-21T07:00:00,12.5,12.3,98.59,0.0,0.0,,0.0,0.0,6.8,284.0,1022.8,83.4,,,
225,2005-09-21T08:00:00,12.8,12.7,99.26,0.0,0.0,,0.0,0.0,5.7,273.0,1023.2,37.3,,,
226,2005-09-21T09:00:00,13.4,13.1,98.06,0.0,0.0,,0.0,0.0,5.2,228.0,1023.4,37.3,,,
227,2005-09-21T10:00:00,14.4,13.8,96.19,0.0,0.0,,0.0,0.0,5.2,229.0,1023.4,90.0,,,
228,2005-09-21T11:00:00,15.5,14.1,91.17,0.0,0.0,,0.0,0.0,7.1,230.0,1023.2,78.1,,,
229,2005-09-21T12:00:00,17.6,14.2,80.56,0.0,0.0,,0.0,0.0,7.1,214.0,1022.7,54.7,,,
230,2005-09-21T13:00:00,18.5,13.9,74.58,0.0,0.0,,0.0,0.0,9.4,211.0,,44.5,,,
231,2005-09-21T14:00:00,19.4,13.6,69.01,0.0,0.0,,0.0,0.0,12.6,208.0,1021.5,37.0,,,
232,2005-09-21T15:00:00,20.1,11.6,58.22,0.0,0.0,,0.0,0.0,14.3,188.0,1021.2,44.8,,,
233,2005-09-21T16:00:00,19.9,11.5,58.33,0.0,0.0,,0.0,0.0,11.9,182.0,1020.5,68.5,,,
234,2005-09-21T17:00:00,18.9,13.4,70.4,0.0,0.0,,0.0,0.0,12.7,168.0,1020.3,69.2,,,
235,2005-09-21T18:00:00,18.1,13.1,72.49,0.0,0.0,,0.0,0.0,14.0,168.0,1020.0,83.4,,,
236,2005-09-21T19:00:00,16.4,12.9,80.23,0.0,0.0,,0.0,0.0,9.8,153.0,1020.0,56.9,,,
237,2005-09-21T20:00:00,15.5,12.7,83.25,0.0,0.0,,0.0,0.0,9.9,151.0,1020.3,74.7,,,
238,2005-09-21T21:00:00,14.8,12.3,85.35,0.0,0.0,,0.0,0.0,9.1,154.0,1020.7,59.2,,,
239,2005-09-21T22:00:00,14.1,12.2,88.21,0.0,0.0,,0.0,0.0,9.0,163.0,1020.7,29.4,,,
240,2005-09-21T23:00:00,13.6,12.0,90.33,0.0,0.0,,0.0,0.0,10.0,167.0,1020.7,16.7,,,
241,2005-09-22T00:00:00,13.4,12.1,91.79,0.0,0.0,,0.0,0.0,8.7,168.0,1020.7,8.3,,,
242,2005-09-22T01:00:00,13.1,12.0,92.92,0.0,0.0,,0.0,0.0,7.3,202.0,1020.3,33.3,,,
243,2005-09-22T02:00:00,12.4,11.5,94.32,0.0,0.0,,0.0,0.0,6.2,228.0,1020.0,16.7,,,
244,2005-09-22T03:00:00,11.9,11.3,96.25,0.0,0.0,,0.0,0.0,5.9,220.0,1020.0,16.7,,,
245,2005-09-22T04:00:00,11.1,10.7,97.22,0.0,0.0,,0.0,0.0,2.8,354.0,1019.6,41.7,,,
246,2005-09-22T05:00:00,11.1,10.4,95.64,0.0,0.0,,0.0,0.0,4.1,146.0,1019.4,41.2,,,
247,2005-09-22T06:00:00,10.5,10.0,97.07,0.0,0.0,,0.0,0.0,2.6,22.0,1019.4,62.7,,,
248,2005-09-22T07:00:00,10.5,9.8,95.49,0.16,100.0,rain,0.0,0.0,3.2,82.0,1019.3,90.0,,,
249,2005-09-22T08:00:00,11.5,10.8,95.06,0.0,0.0,,0.0,0.0,4.6,110.0,1019.3,90.0,,,
250,2005-09-22T09:00:00,13.8,13.0,95.03,0.0,0.0,,0.0,0.0,4.1,106.0,1019.6,91.4,,,
251,2005-09-22T10:00:00,16.0,13.8,86.73,0.0,0.0,,0.0,0.0,7.9,149.0,1019.6,91.4,,,
252,2005-09-22T11:00:00,17.4,12.9,74.75,0.0,0.0,,0.0,0.0,8.8,157.0,1019.3,92.8,,,
253,2005-09-22T12:00:00,18.4,11.5,63.91,0.0,0.0,,0.0,0.0,10.3,166.0,1019.3,91.4,,,
254,2005-09-22T13:00:00,18.8,11.1,60.86,0.0,0.0,,0.0,0.0,11.9,157.0,1018.8,91.4,,,
255,2005-09-22T14:00:00,19.3,11.4,60.34,0.0,0.0,,0.0,0.0,12.0,158.0,1018.6,91.4,,,
256,2005-09-22T15:00:00,19.6,10.9,56.94,0.0,0.0,,0.0,0.0,14.4,157.0,1018.3,91.4,,,
257,2005-09-22T16:00:00,19.8,11.2,57.7,0.0,0.0,,0.0,0.0,14.4,156.0,1017.1,90.0,,,
258,2005-09-22T17:00:00,18.9,11.2,61.0,0.0,0.0,,0.0,0.0,14.5,153.0,1016.4,90.0,,,
259,2005-09-22T18:00:00,17.8,12.4,70.63,0.0,0.0,,0.0,0.0,13.4,147.0,1016.4,90.0,,,
260,2005-09-22T19:00:00,16.5,12.0,74.41,0.0,0.0,,0.0,0.0,13.1,155.0,1016.3,90.0,,,
261,2005-09-22T20:00:00,15.3,11.8,79.53,0.0,0.0,,0.0,0.0,12.3,156.0,1016.3,90.0,,,
262,2005-09-22T21:00:00,14.8,11.4,80.14,0.0,0.0,,0.0,0.0,11.6,164.0,1016.3,90.0,,,
263,2005-09-22T22:00:00,14.1,10.9,81.37,0.0,0.0,,0.0,0.0,10.5,178.0,1016.1,84.3,,,
264,2005-09-22T23:00:00,13.3,11.0,85.9,0.0,0.0,,0.0,0.0,8.1,177.0,1015.9,58.3,,,
265,2005-09-23T00:00:00,12.8,10.7,86.96,0.0,0.0,,0.0,0.0,8.3,167.0,1015.6,41.7,,,
266,2005-09-23T01:00:00,12.3,10.5,89.29,0.0,0.0,,0.0,0.0,9.3,175.0,1014.9,41.7,,,
267,2005-09-23T02:00:00,11.8,10.0,88.58,0.0,0.0,,0.0,0.0,7.5,182.0,1014.6,55.0,,,
268,2005-09-23T03:00:00,11.5,9.7,89.18,0.0,0.0,,0.0,0.0,7.6,164.0,1013.9,55.0,,,
269,2005-09-23T04:00:00,11.4,9.8,90.2,0.0,0.0,,0.0,0.0,7.7,184.0,1013.2,38.3,,,
270,2005-09-23T05:00:00,11.8,10.3,90.52,0.0,0.0,,0.0,0.0,8.1,170.0,1012.5,37.2,,,
271,2005-09-23T06:00:00,12.0,10.7,91.81,0.0,0.0,,0.0,0.0,10.5,160.0,1012.2,30.0,,,
272,2005-09-23T07:00:00,11.7,10.5,92.05,0.075,100.0,rain,0.0,0.0,11.5,166.0,1011.7,35.6,,,
273,2005-09-23T08:00:00,12.9,11.2,89.65,0.0,0.0,,0.0,0.0,12.4,168.0,1011.2,41.4,,,
274,2005-09-23T09:00:00,15.1,12.4,83.71,0.0,0.0,,0.0,0.0,14.2,178.0,1010.6,68.5,,,
275,2005-09-23T10:00:00,17.0,12.6,75.26,0.0,0.0,,0.0,0.0,16.7,187.0,1010.3,90.0,,,
276,2005-09-23T11:00:00,18.6,12.1,65.88,0.0,0.0,,0.0,0.0,17.2,190.0,1010.2,91.4,,,
277,2005-09-23T12:00:00,19.0,11.6,62.33,0.0,0.0,,0.0,0.0,20.1,208.0,1009.8,91.4,,,
278,2005-09-23T13:00:00,19.4,10.4,56.02,0.0,0.0,,0.0,0.0,23.1,206.0,1009.5,91.4,,,
279,2005-09-23T14:00:00,19.6,10.4,55.44,0.0,0.0,,0.0,0.0,20.2,214.0,1009.3,63.6,,,
280,2005-09-23T15:00:00,19.2,11.3,60.27,0.0,0.0,,0.0,0.0,22.5,210.0,1009.0,74.2,,,
281,2005-09-23T16:00:00,17.9,12.9,72.7,0.094,100.0,rain,0.0,0.0,17.8,207.0,1008.9,67.4,,,
282,2005-09-23T17:00:00,15.7,14.6,93.69,0.0,0.0,,0.0,0.0,21.9,231.0,1009.5,60.8,,,
283,2005-09-23T18:00:00,16.0,14.2,89.06,0.0,0.0,,0.0,0.0,16.2,270.0,1010.2,37.8,,,
284,2005-09-23T19:00:00,14.7,13.3,91.36,2.612,100.0,rain,0.0,0.0,12.5,252.0,1011.2,50.0,,,
285,2005-09-23T20:00:00,13.5,12.6,94.4,0.0,0.0,,0.0,0.0,10.3,252.0,1012.2,18.3,,,
286,2005-09-23T21:00:00,13.0,12.2,94.99,0.0,0.0,,0.0,0.0,10.4,253.0,1013.2,12.7,,,
287,2005-09-23T22:00:00,12.8,11.5,91.9,0.0,0.0,,0.0,0.0,11.6,277.0,1014.6,14.2,,,
288,2005-09-23T23:00:00,13.0,10.3,83.38,0.0,0.0,,0.0,0.0,16.7,313.0,,51.5,,,
289,2005-09-24T00:00:00,11.9,9.1,83.22,0.0,0.0,,0.0,0.0,18.0,333.0,1016.6,40.6,,,
290,2005-09-24T01:00:00,10.9,8.3,83.94,0.0,0.0,,0.0,0.0,16.8,334.0,1017.3,43.4,,,
291,2005-09-24T02:00:00,10.0,7.4,83.95,0.0,0.0,,0.0,0.0,14.2,338.0,1018.0,0.0,,,
292,2005-09-24T03:00:00,9.1,6.7,84.87,0.0,0.0,,0.0,0.0,14.6,324.0,1018.6,0.0,,,
293,2005-09-24T04:00:00,8.4,5.9,84.45,0.0,0.0,,0.0,0.0,13.6,335.0,1018.6,0.0,,,
294,2005-09-24T05:00:00,7.6,5.4,86.0,0.0,0.0,,0.0,0.0,12.1,341.0,1019.0,28.9,,,
295,2005-09-24T06:00:00,7.0,5.0,87.09,0.0,0.0,,0.0,0.0,11.3,343.0,1019.3,36.1,,,
296,2005-09-24T07:00:00,6.3,4.7,89.02,0.0,0.0,,0.0,0.0,8.9,332.0,1019.6,57.2,,,
297,2005-09-24T08:00:00,6.9,4.9,86.91,0.0,0.0,,0.0,0.0,9.8,339.0,1019.6,50.0,,,
298,2005-09-24T09:00:00,9.3,6.2,81.11,0.0,0.0,,0.0,0.0,10.9,1.0,1019.6,50.0,,,
299,2005-09-24T10:00:00,11.1,7.3,77.49,0.0,0.0,,0.0,0.0,10.8,4.0,1019.6,35.5,,,
300,2005-09-24T11:00:00,13.0,8.0,71.92,0.0,0.0,,0.0,0.0,8.4,43.0,1019.6,35.5,,,
301,2005-09-24T12:00:00,14.8,8.3,65.02,0.0,0.0,,0.0,0.0,6.0,94.0,1019.0,73.8,,,
302,2005-09-24T13:00:00,15.7,8.8,63.63,0.0,0.0,,0.0,0.0,8.8,178.0,1018.3,38.1,,,
303,2005-09-24T14:00:00,15.7,8.3,61.32,0.0,0.0,,0.0,0.0,11.4,172.0,1017.3,26.6,,,
304,2005-09-24T15:00:00,16.1,8.7,61.43,0.0,0.0,,0.0,0.0,12.2,175.0,1016.9,20.8,,,
305,2005-09-24T16:00:00,16.3,9.1,62.53,0.0,0.0,,0.0,0.0,12.6,140.0,1015.9,38.4,,,
306,2005-09-24T17:00:00,15.7,10.1,69.03,0.0,0.0,,0.0,0.0,15.3,139.0,1015.2,56.5,,,
307,2005-09-24T18:00:00,15.0,10.4,73.96,0.0,0.0,,0.0,0.0,14.0,132.0,1014.6,79.4,,,
308,2005-09-24T19:00:00,14.5,10.8,78.34,0.0,0.0,,0.0,0.0,13.2,134.0,1014.2,77.5,,,
309,2005-09-24T20:00:00,14.4,10.9,79.71,0.0,0.0,,0.0,0.0,13.2,138.0,1013.9,38.4,,,
310,2005-09-24T21:00:00,13.9,11.1,83.0,0.0,0.0,,0.0,0.0,11.7,134.0,1013.2,26.6,,,
311,2005-09-24T22:00:00,13.4,11.0,85.4,0.0,0.0,,0.0,0.0,11.3,137.0,1012.5,66.2,,,
312,2005-09-24T23:00:00,13.1,11.3,88.59,0.0,0.0,,0.0,0.0,8.7,128.0,1012.2,82.1,,,
313,2005-09-25T00:00:00,12.3,10.9,90.67,0.0,0.0,,0.0,0.0,9.2,177.0,1011.2,53.9,,,
314,2005-09-25T01:00:00,12.5,11.4,92.79,0.0,0.0,,0.0,0.0,9.8,164.0,,26.3,,,
315,2005-09-25T02:00:00,12.9,10.9,87.62,0.0,0.0,,0.0,0.0,10.1,165.0,1009.8,86.5,,,
316,2005-09-25T03:00:00,12.8,10.9,87.8,0.0,0.0,,,0.0,7.5,171.0,1009.1,93.5,,,
317,2005-09-25T04:00:00,12.8,10.9,88.21,0.0,0.0,,0.0,0.0,8.3,191.0,1008.1,68.9,,,
318,2005-09-25T05:00:00,12.9,11.1,88.37,0.0,0.0,,0.0,0.0,9.5,199.0,1007.8,48.9,,,
319,2005-09-25T06:00:00,12.3,10.8,90.27,0.0,0.0,,0.0,0.0,8.8,207.0,1007.5,32.7,,,
320,2005-09-25T07:00:00,11.9,10.7,92.82,0.0,0.0,,0.0,0.0,9.1,192.0,1007.5,20.8,,,
321,2005-09-25T08:00:00,12.7,10.7,87.68,0.0,0.0,,0.0,0.0,11.3,192.0,1007.5,62.2,,,
322,2005-09-25T09:00:00,13.7,11.0,84.02,0.0,0.0,,0.0,0.0,15.4,193.0,1007.5,47.8,,,
323,2005-09-25T10:00:00,13.9,12.0,87.93,0.0,0.0,,0.0,0.0,18.7,205.0,1007.8,33.5,,,
324,2005-09-25T11:00:00,15.5,13.1,85.74,0.0,0.0,,0.0,0.0,20.3,217.0,1007.8,73.3,,,
325,2005-09-25T12:00:00,17.6,12.5,72.14,0.0,0.0,,0.0,0.0,22.4,238.0,1008.1,26.6,,,
326,2005-09-25T13:00:00,,10.9,60.6,0.064,100.0,rain,0.0,0.0,21.3,243.0,1008.1,26.6,,,
327,2005-09-25T14:00:00,19.8,9.7,52.04,0.0,0.0,,0.0,0.0,23.7,247.0,1008.1,42.5,,,
328,2005-09-25T15:00:00,19.2,9.2,52.06,0.0,0.0,,0.0,0.0,23.0,248.0,1008.1,25.9,,,
329,2005-09-25T16:00:00,19.2,9.5,53.58,0.024,100.0,rain,0.0,0.0,24.6,237.0,1008.5,28.9,,,
330,2005-09-25T17:00:00,18.8,10.5,58.69,0.0,0.0,,0.0,0.0,19.7,255.0,1008.8,31.1,,,
331,2005-09-25T18:00:00,18.1,11.0,63.2,0.0,0.0,,0.0,0.0,15.9,242.0,1009.5,71.7,,,
332,2005-09-25T19:00:00,15.7,10.5,71.22,0.0,0.0,,0.0,0.0,11.6,235.0,1009.8,21.1,,,
333,2005-09-25T20:00:00,15.2,10.9,75.77,0.0,0.0,,0.0,0.0,12.2,230.0,1010.8,26.6,,,
334,2005-09-25T21:00:00,14.1,10.6,79.41,0.0,0.0,,0.0,0.0,10.0,240.0,1011.5,34.2,,,
335,2005-09-25T22:00:00,13.8,10.5,80.47,0.0,0.0,,0.0,0.0,10.5,220.0,1012.2,26.0,,,
336,2005-09-25T23:00:00,13.2,10.6,84.3,0.0,0.0,,0.0,0.0,10.4,248.0,1012.5,33.5,,,
337,2005-09-26T00:00:00,12.1,10.4,88.96,0.0,0.0,,0.0,0.0,11.5,249.0,1012.9,16.7,,,
338,2005-09-26T01:00:00,12.3,10.7,90.2,0.105,100.0,rain,0.0,0.0,13.3,249.0,1013.2,19.3,,,
339,2005-09-26T02:00:00,12.0,10.7,92.19,0.0,0.0,,0.0,0.0,11.1,244.0,1013.5,56.7,,,
340,2005-09-26T03:00:00,11.0,10.1,94.22,0.0,0.0,,0.0,0.0,10.8,245.0,1013.5,47.1,,,
341,2005-09-26T04:00:00,10.6,10.0,96.01,0.0,0.0,,0.0,0.0,11.4,246.0,1013.5,31.3,,,
342,2005-09-26T05:00:00,10.2,9.9,97.67,0.0,0.0,,0.0,0.0,10.2,237.0,,8.9,,,
343,2005-09-26T06:00:00,10.1,9.6,96.73,0.0,0.0,,0.0,0.0,11.9,236.0,1014.2,14.1,,,
344,2005-09-26T07:00:00,10.1,9.6,96.66,0.269,100.0,rain,0.0,0.0,9.2,240.0,1014.6,80.7,,,
345,2005-09-26T08:00:00,10.7,10.1,96.08,0.0,0.0,,0.0,0.0,15.3,248.0,1015.2,80.3,,,
346,2005-09-26T09:00:00,11.3,10.5,94.78,0.0,0.0,,0.0,0.0,16.0,248.0,1015.4,75.5,,,
347,2005-09-26T10:00:00,13.3,10.7,84.28,0.0,0.0,,0.0,0.0,16.2,243.0,1015.2,63.4,,,
348,2005-09-26T11:00:00,14.8,9.4,70.43,0.0,0.0,,0.0,0.0,19.4,233.0,1015.0,61.8,,,
349,2005-09-26T12:00:00,15.2,8.9,66.0,0.0,0.0,,0.0,0.0,23.7,232.0,1014.9,67.3,,,
350,2005-09-26T13:00:00,15.4,8.9,64.9,0.0,0.0,,0.0,0.0,25.2,233.0,1014.9,100.0,,,
351,2005-09-26T14:00:00,15.8,9.2,64.64,0.0,0.0,,0.0,0.0,25.2,233.0,1014.6,67.3,,,
352,2005-09-26T15:00:00,16.0,9.4,64.99,0.0,0.0,,0.0,0.0,21.6,222.0,1013.9,69.3,,,
353,2005-09-26T16:00:00,16.3,9.9,65.91,0.0,0.0,,0.0,0.0,22.9,221.0,1013.5,91.4,,,
354,2005-09-26T17:00:00,16.4,10.5,68.04,0.0,0.0,,0.0,0.0,22.5,213.0,1012.9,49.5,,,
355,2005-09-26T18:00:00,16.2,10.6,69.35,0.0,0.0,,0.0,0.0,22.5,220.0,1012.2,58.7,,,
356,2005-09-26T19:00:00,15.9,10.8,71.65,0.0,0.0,,0.0,0.0,24.4,215.0,1012.5,76.4,,,
357,2005-09-26T20:00:00,15.6,11.1,74.63,0.0,0.0,,0.0,0.0,23.6,209.0,1011.9,67.4,,,
358,2005-09-26T21:00:00,15.2,11.4,77.92,0.0,0.0,,0.0,0.0,22.7,208.0,1011.9,59.0,,,
359,2005-09-26T22:00:00,15.4,11.7,78.59,0.0,0.0,,0.0,0.0,24.9,210.0,1011.2,90.0,,,
360,2005-09-26T23:00:00,15.4,11.8,78.87,0.0,0.0,,0.0,0.0,24.7,213.0,1011.2,60.9,,,
361,2005-09-27T00:00:00,15.9,11.8,76.52,0.0,0.0,,0.0,0.0,25.3,210.0,1010.5,66.1,,,
362,2005-09-27T01:00:00,16.0,12.0,76.76,0.0,0.0,,0.0,0.0,25.9,,1010.2,76.7,,,
363,2005-09-27T02:00:00,16.4,12.1,75.6,0.0,0.0,,0.0,0.0,25.7,218.0,1010.2,81.3,,,
364,2005-09-27T03:00:00,16.3,12.5,78.0,0.0,0.0,,0.0,0.0,23.6,221.0,1009.5,72.2,,,
365,2005-09-27T04:00:00,16.1,13.1,82.62,0.0,0.0,,0.0,0.0,24.7,218.0,1009.5,97.9,,,
366,2005-09-27T05:00:00,15.7,13.8,88.66,0.0,0.0,,0.0,0.0,23.2,214.0,1009.1,85.5,,,
367,2005-09-27T06:00:00,15.4,14.4,93.34,0.0,0.0,,0.0,0.0,21.3,215.0,1009.8,84.7,,,
368,2005-09-27T07:00:00,15.0,14.0,93.82,0.995,100.0,rain,0.0,0.0,18.8,228.0,1010.0,71.2,,,
369,2005-09-27T08:00:00,14.4,13.2,92.54,0.0,0.0,,0.0,0.0,14.1,243.0,1010.5,86.9,,,
370,2005-09-27T09:00:00,14.4,12.9,90.75,0.0,0.0,,0.0,0.0,11.9,245.0,1011.2,69.2,,,
371,2005-09-27T10:00:00,15.1,13.3,88.73,0.0,0.0,,0.0,0.0,16.4,248.0,1011.5,90.0,,,
372,2005-09-27T11:00:00,16.4,12.9,80.0,0.0,0.0,,0.0,0.0,23.9,253.0,1011.9,61.8,,,
373,2005-09-27T12:00:00,17.1,12.3,73.59,0.0,0.0,,0.0,0.0,25.0,250.0,1012.2,90.0,,,
374,2005-09-27T13:00:00,17.5,10.9,65.14,0.284,100.0,rain,0.0,0.0,,249.0,1012.1,57.4,,,
375,2005-09-27T14:00:00,18.0,9.8,58.8,0.0,0.0,,0.0,0.0,25.6,253.0,1012.2,61.8,,,
376,2005-09-27T15:00:00,18.6,9.1,53.84,0.0,0.0,,0.0,0.0,25.1,254.0,1011.9,82.8,,,
377,2005-09-27T16:00:00,18.6,9.2,54.43,0.0,0.0,,0.0,0.0,27.4,248.0,1012.5,43.2,,,
378,2005-09-27T17:00:00,17.7,9.1,56.95,0.0,0.0,,0.0,0.0,23.3,245.0,1012.9,64.2,,,
379,2005-09-27T18:00:00,16.5,9.7,64.04,0.0,0.0,,0.0,0.0,19.2,258.0,1012.9,69.3,,,
380,2005-09-27T19:00:00,15.4,8.9,65.33,0.0,0.0,,0.0,0.0,20.6,257.0,1013.9,55.0,,,
381,2005-09-27T20:00:00,12.4,9.2,81.02,0.0,0.0,,0.0,0.0,10.3,242.0,1014.6,48.3,,,
382,2005-09-27T21:00:00,12.9,8.5,74.37,,0.0,,0.0,0.0,15.9,252.0,1014.9,58.3,,,
383,2005-09-27T22:00:00,11.9,7.7,75.48,0.0,0.0,,0.0,0.0,14.2,256.0,1015.2,75.0,,,
384,2005-09-27T23:00:00,11.1,7.2,76.82,0.0,0.0,,0.0,0.0,16.0,253.0,1015.6,38.3,,,
385,2005-09-28T00:00:00,10.5,7.2,,0.0,0.0,,0.0,0.0,14.8,253.0,1015.9,30.0,,,
386,2005-09-28T01:00:00,10.3,7.3,81.79,0.0,0.0,,0.0,0.0,16.3,256.0,1015.9,55.0,,,
387,2005-09-28T02:00:00,9.8,7.2,84.39,0.0,0.0,,0.0,0.0,14.6,249.0,1016.3,44.0,,,
388,2005-09-28T03:00:00,9.4,7.3,86.71,0.0,0.0,,0.0,0.0,15.0,250.0,1016.6,55.0,,,
389,2005-09-28T04:00:00,9.0,7.2,88.75,0.0,0.0,,0.0,0.0,15.5,257.0,1016.9,30.0,,,
390,2005-09-28T05:00:00,8.2,6.6,89.88,0.0,0.0,,0.0,0.0,13.6,254.0,1017.6,5.0,,,
391,2005-09-28T06:00:00,7.8,6.6,91.68,0.0,0.0,,0.0,0.0,13.8,251.0,1018.0,4.2,,,
392,2005-09-28T07:00:00,7.2,6.2,93.53,0.085,100.0,rain,0.0,0.0,14.1,251.0,1018.6,4.2,,,
393,2005-09-28T08:00:00,8.0,6.8,92.13,0.0,0.0,,0.0,0.0,13.5,253.0,1019.0,11.3,,,
394,2005-09-28T09:00:00,9.9,7.0,82.18,0.0,0.0,,0.0,0.0,16.5,258.0,1019.3,15.6,,,
395,2005-09-28T10:00:00,11.7,6.8,71.83,0.0,0.0,,0.0,0.0,18.6,262.0,1019.6,15.6,,,
396,2005-09-28T11:00:00,13.0,6.2,63.2,0.0,0.0,,0.0,0.0,20.0,252.0,1019.3,30.0,,,
397,2005-09-28T12:00:00,14.2,5.2,54.72,0.0,0.0,,0.0,0.0,21.0,246.0,1019.0,50.0,,,
398,2005-09-28T13:00:00,14.7,4.6,50.75,0.0,0.0,,0.0,0.0,22.3,242.0,1018.1,77.1,,,
399,2005-09-28T14:00:00,14.9,3.5,46.45,0.0,0.0,,0.0,0.0,23.6,233.0,1017.4,90.0,,,
400,2005-09-28T15:00:00,15.1,4.6,49.31,0.0,0.0,,0.0,0.0,28.6,229.0,1016.6,90.0,,,
401,2005-09-28T16:00:00,14.6,5.1,52.77,0.0,0.0,,0.0,0.0,26.6,225.0,1015.6,69.2,,,
402,2005-09-28T17:00:00,14.2,5.8,56.95,0.0,0.0,,0.0,0.0,25.1,217.0,1014.2,48.7,,,
403,2005-09-28T18:00:00,13.9,6.5,61.06,0.0,0.0,,0.0,0.0,26.9,216.0,1013.5,48.7,,,
404,2005-09-28T19:00:00,13.4,7.3,66.32,0.0,0.0,,0.0,0.0,24.4,212.0,1012.9,91.7,,,
405,2005-09-28T20:00:00,13.2,6.7,64.92,0.0,0.0,,0.0,0.0,27.8,211.0,1011.9,83.4,,,
406,2005-09-28T21:00:00,12.5,7.8,73.02,0.0,0.0,,0.0,0.0,26.9,216.0,1010.8,77.4,,,
407,2005-09-28T22:00:00,12.1,9.4,83.56,0.0,0.0,,0.0,0.0,26.0,213.0,1009.8,65.1,,,
408,2005-09-28T23:00:00,12.0,10.8,92.3,0.0,0.0,,0.0,0.0,27.0,218.0,1008.8,68.0,,,
409,2005-09-29T00:00:00,12.4,11.1,92.18,0.0,0.0,,0.0,0.0,26.4,236.0,1009.1,70.9,,,
410,2005-09-29T01:00:00,11.8,10.1,89.15,3.288,100.0,rain,0.0,0.0,21.5,276.0,1009.8,39.7,,,
411,2005-09-29T02:00:00,10.6,9.1,90.57,0.0,0.0,,0.0,0.0,18.3,292.0,1010.5,49.8,,,
412,2005-09-29T03:00:00,10.1,8.5,90.01,0.0,0.0,,0.0,0.0,19.9,304.0,1011.2,55.0,,,
413,2005-09-29T04:00:00,9.7,7.4,85.68,0.0,0.0,,0.0,0.0,19.7,301.0,1011.9,13.3,,,
414,2005-09-29T05:00:00,8.9,6.7,86.18,0.0,0.0,,0.0,0.0,18.6,290.0,1012.9,5.0,,,
415,2005-09-29T06:00:00,8.3,6.1,86.41,0.0,0.0,,0.0,0.0,18.1,282.0,1013.5,0.0,,,
416,2005-09-29T07:00:00,8.0,5.8,85.94,0.0,0.0,,0.0,0.0,16.6,272.0,1014.2,15.6,,,
417,2005-09-29T08:00:00,8.5,6.1,85.3,0.0,0.0,,0.0,0.0,18.8,274.0,1015.2,15.6,,,
418,2005-09-29T09:00:00,9.9,6.5,79.39,0.0,0.0,,0.0,0.0,21.4,280.0,1016.5,15.6,,,
419,2005-09-29T10:00:00,11.5,7.1,74.65,0.0,0.0,,0.0,0.0,24.9,290.0,1017.3,15.6,,,
420,2005-09-29T11:00:00,12.6,7.0,68.98,0.0,0.0,,0.0,0.0,27.0,296.0,1017.6,20.7,,,
421,2005-09-29T12:00:00,13.2,6.9,65.42,0.0,0.0,,0.0,0.0,27.2,297.0,1018.3,38.9,,,
422,2005-09-29T13:00:00,13.7,6.5,61.64,0.0,0.0,,0.0,0.0,26.2,296.0,1018.6,55.7,,,
423,2005-09-29T14:00:00,14.1,,59.07,0.0,0.0,,0.0,0.0,25.3,294.0,1019.0,60.4,,,
424,2005-09-29T15:00:00,14.3,5.3,54.63,0.0,0.0,,0.0,0.0,23.8,286.0,1019.5,,,,
425,2005-09-29T16:00:00,14.3,5.5,55.67,0.0,0.0,,0.0,0.0,20.7,291.0,1019.6,81.3,,,
426,2005-09-29T17:00:00,14.0,4.9,54.37,0.0,0.0,,0.0,0.0,20.9,289.0,1019.6,82.2,,,
427,2005-09-29T18:00:00,12.6,5.3,61.02,0.0,0.0,,0.0,0.0,14.3,284.0,1020.0,44.8,,,
428,2005-09-29T19:00:00,10.5,5.5,70.95,0.0,0.0,,0.0,0.0,8.1,261.0,1021.0,55.0,,,
429,2005-09-29T20:00:00,9.7,5.7,76.24,0.0,0.0,,0.0,0.0,8.8,245.0,1021.3,59.0,,,
430,2005-09-29T21:00:00,10.1,5.9,75.35,0.0,0.0,,0.0,0.0,7.8,228.0,1021.3,59.0,,,
431,2005-09-29T22:00:00,9.3,6.1,80.48,0.0,0.0,,0.0,0.0,8.8,228.0,1021.3,90.0,,,
432,2005-09-29T23:00:00,9.1,6.0,81.15,0.0,0.0,,0.0,0.0,9.0,227.0,1021.0,90.0,,,
433,2005-09-30T00:00:00,9.8,6.4,79.21,0.0,0.0,,0.0,0.0,9.2,226.0,1021.0,90.0,,,
434,2005-09-30T01:00:00,10.3,6.8,79.25,0.0,0.0,,0.0,0.0,8.6,215.0,1020.3,67.7,,,
